2022-12-18 23:59:10,28.14,42.86,100621.33,2,3,4,66604
2022-12-18 23:59:20,27.76,43.69,100561.25,1,3,4,66066
2022-12-18 23:59:30,28.26,42.63,100650.06,2,4,4,65528
2022-12-18 23:59:40,28.10,43.68,100617.84,2,2,4,66604
2022-12-18 23:59:50,28.12,42.87,100628.22,2,2,4,66604
2022-12-19 00:00:00,28.12,44.51,100625.08,2,2,3,65528
2022-12-19 00:00:10,28.03,43.35,100608.61,2,2,2,65528
2022-12-19 00:00:20,28.29,43.34,100652.98,2,2,4,65528
2022-12-19 00:00:30,28.17,44.16,100635.59,2,2,4,65528
2022-12-19 00:00:40,28.16,43.98,100644.31,2,2,2,64990
2022-12-19 00:00:50,27.98,43.57,100614.09,3,3,3,64990
2022-12-19 00:01:00,28.08,43.72,100631.12,1,2,7,64990
2022-12-19 00:01:10,27.82,43.44,100600.48,2,3,6,64452
2022-12-19 00:01:20,27.82,44.36,100602.59,1,2,2,64990
2022-12-19 00:01:30,28.09,44.31,100641.98,3,3,4,64452
2022-12-19 00:01:40,28.01,44.17,100634.56,2,2,5,64452
2022-12-19 00:01:50,27.99,44.08,100626.55,2,4,5,64990
2022-12-19 00:02:00,28.08,43.73,100645.88,2,4,5,64452
2022-12-19 00:02:10,27.99,43.99,100630.64,2,3,5,64452
2022-12-19 00:02:20,27.81,43.86,100602.23,2,2,2,63914
2022-12-19 00:02:30,27.90,44.40,100624.70,2,3,3,64452
2022-12-19 00:02:40,27.82,43.85,100609.56,3,3,3,64452
2022-12-19 00:02:50,27.90,44.12,100616.65,2,3,4,63914
2022-12-19 00:03:00,27.97,43.85,100626.77,2,3,4,64452
2022-12-19 00:03:10,27.78,44.33,100601.33,2,2,3,63914
2022-12-19 00:03:20,27.87,44.28,100620.05,2,3,4,64452
2022-12-19 00:03:30,27.96,44.23,100632.38,2,3,3,63376
2022-12-19 00:03:40,27.84,44.07,100615.73,2,2,2,63914
2022-12-19 00:03:50,27.94,44.72,100631.41,2,2,3,63914
2022-12-19 00:04:00,27.96,44.88,100635.97,2,2,3,63914
2022-12-19 00:04:10,28.03,44.91,100646.06,2,2,3,63914
2022-12-19 00:04:20,27.52,44.06,100568.20,0,1,2,63376
2022-12-19 00:04:30,27.63,44.12,100581.78,1,2,5,63914
2022-12-19 00:04:40,27.57,43.69,100571.64,3,3,6,64452
2022-12-19 00:04:50,27.69,43.57,100598.97,1,2,3,64452
2022-12-19 00:05:00,27.58,43.90,100577.13,2,2,2,64452
2022-12-19 00:05:10,27.74,44.43,100603.48,2,3,3,64452
2022-12-19 00:05:20,28.05,44.13,100648.74,3,3,3,64452
2022-12-19 00:05:30,28.01,44.41,100649.19,2,2,5,63376
2022-12-19 00:05:40,27.94,44.92,100633.97,2,2,4,63376
2022-12-19 00:05:50,27.78,44.15,100607.55,3,3,4,63914
2022-12-19 00:06:00,27.64,44.56,100589.79,3,3,3,63914
2022-12-19 00:06:10,27.60,44.40,100596.28,2,3,3,63914
2022-12-19 00:06:20,27.34,44.62,100551.19,1,2,2,64452
2022-12-19 00:06:30,27.31,44.60,100562.16,2,2,3,64452
2022-12-19 00:06:40,27.54,44.43,100600.18,2,2,3,64452
2022-12-19 00:06:50,27.69,44.50,100626.61,2,2,2,63914
2022-12-19 00:07:00,27.74,44.80,100632.81,2,3,4,63376
2022-12-19 00:07:10,27.49,43.99,100591.06,2,2,2,63914
2022-12-19 00:07:20,27.32,44.56,100560.92,2,2,2,63914
2022-12-19 00:07:30,27.46,45.45,100578.62,2,2,2,63914
2022-12-19 00:07:40,27.43,45.00,100578.91,2,3,3,64452
2022-12-19 00:07:50,27.87,45.26,100655.34,2,3,5,64452
2022-12-19 00:08:00,27.84,44.82,100649.41,1,1,3,64452
2022-12-19 00:08:10,27.85,44.21,100650.64,2,2,2,63376
2022-12-19 00:08:20,27.83,45.12,100651.55,2,2,2,62838
2022-12-19 00:08:30,27.86,44.99,100655.72,1,1,1,62300
2022-12-19 00:08:40,27.90,44.37,100651.80,2,2,4,62838
2022-12-19 00:08:50,27.95,43.91,100647.83,2,2,6,62838
2022-12-19 00:09:00,27.95,44.48,100650.02,2,2,4,62300
2022-12-19 00:09:10,27.98,44.26,100653.11,2,2,2,62300
2022-12-19 00:09:20,27.54,44.73,100579.14,2,2,4,62300
2022-12-19 00:09:30,27.71,44.95,100605.52,3,3,4,62838
2022-12-19 00:09:40,27.86,45.11,100632.91,2,2,2,62300
2022-12-19 00:09:50,27.74,44.39,100617.25,3,3,3,62300
2022-12-19 00:10:00,27.67,43.71,100612.48,3,4,4,63376
2022-12-19 00:10:10,27.65,44.24,100605.23,2,2,2,62300
2022-12-19 00:10:20,27.95,43.76,100650.46,2,2,4,62300
2022-12-19 00:10:30,27.45,45.28,100577.67,2,3,4,62838
2022-12-19 00:10:40,27.49,44.29,100577.81,2,2,2,62300
