2022-11-08 00:04:50,30.20,66.87,100828.05,28,41,52,59610
2022-11-08 00:05:00,30.30,67.86,100831.14,27,40,52,59610
2022-11-08 00:05:10,30.40,67.28,100844.59,29,44,53,59610
2022-11-08 00:05:20,30.45,67.23,100853.72,29,41,50,60148
2022-11-08 00:05:30,30.42,67.71,100842.69,28,39,46,60148
2022-11-08 00:05:40,30.47,67.01,100845.22,27,40,49,59610
2022-11-08 00:05:50,30.47,67.36,100838.78,28,42,50,59610
2022-11-08 00:06:00,30.53,67.86,100845.05,28,40,49,60148
2022-11-08 00:06:10,30.58,66.11,100848.52,26,38,46,59610
2022-11-08 00:06:20,30.39,66.48,100820.81,28,40,48,59610
2022-11-08 00:06:30,30.61,65.76,100839.13,27,43,55,60148
2022-11-08 00:06:40,30.59,66.07,100837.13,28,43,52,59610
2022-11-08 00:06:50,30.66,66.12,100836.95,27,43,53,60148
2022-11-08 00:07:00,30.72,67.18,100842.01,28,44,54,60148
2022-11-08 00:07:10,30.71,66.70,100841.81,28,42,50,59072
2022-11-08 00:07:20,30.71,65.85,100834.34,29,42,51,59072
2022-11-08 00:07:30,30.77,66.24,100835.84,27,41,52,59610
2022-11-08 00:07:40,30.81,65.34,100837.59,26,39,49,59610
2022-11-08 00:07:50,30.77,65.75,100826.19,28,42,54,60148
2022-11-08 00:08:00,30.92,65.41,100842.99,27,41,50,60148
2022-11-08 00:08:10,30.92,65.96,100840.90,27,40,50,59610
2022-11-08 00:08:20,30.98,64.57,100840.70,27,43,54,59610
2022-11-08 00:08:30,31.02,64.19,100841.61,28,42,52,59072
2022-11-08 00:08:40,31.00,65.31,100842.52,27,41,50,58534
2022-11-08 00:08:50,31.00,65.47,100842.95,27,40,51,59072
2022-11-08 00:09:00,30.96,64.30,100841.55,28,43,50,59072
2022-11-08 00:09:10,30.96,64.47,100838.44,27,40,50,57996
2022-11-08 00:09:20,30.92,65.41,100840.64,28,44,55,58534
2022-11-08 00:09:30,30.88,65.29,100839.78,29,43,53,57996
2022-11-08 00:09:40,30.87,65.01,100838.52,28,39,49,57996
2022-11-08 00:09:50,30.70,65.02,100820.39,29,43,52,57996
2022-11-08 00:10:00,30.76,66.16,100833.80,27,42,51,57996
2022-11-08 00:10:10,30.76,65.94,100832.34,27,40,49,58534
2022-11-08 00:10:20,30.77,65.27,100832.89,27,40,49,58534
2022-11-08 00:10:30,30.82,65.10,100835.54,27,43,53,57996
2022-11-08 00:10:40,30.78,66.08,100828.77,27,43,54,57996
2022-11-08 00:10:50,30.75,65.74,100831.47,27,41,54,58534
2022-11-08 00:11:00,30.75,66.08,100829.91,27,39,48,58534
2022-11-08 00:11:10,30.81,65.80,100835.95,27,42,55,58534
2022-11-08 00:11:20,30.87,64.84,100834.68,27,41,52,57996
2022-11-08 00:11:30,30.82,65.16,100832.52,27,43,55,57996
2022-11-08 00:11:40,30.80,65.82,100831.75,28,44,54,58534
2022-11-08 00:11:50,30.75,64.74,100827.45,28,44,57,57996
2022-11-08 00:12:00,30.81,64.42,100830.88,28,44,58,57996
2022-11-08 00:12:10,30.81,64.82,100830.27,26,41,52,59072
2022-11-08 00:12:20,30.84,65.38,100831.40,29,44,51,57996
2022-11-08 00:12:30,30.81,65.72,100828.17,28,41,50,57996
2022-11-08 00:12:40,30.80,65.95,100831.50,26,39,51,58534
2022-11-08 00:12:50,30.78,66.28,100832.26,25,38,49,57996
2022-11-08 00:13:00,30.76,65.08,100830.73,28,42,51,57996
2022-11-08 00:13:10,30.76,65.54,100829.31,27,43,52,57996
2022-11-08 00:13:20,30.74,65.67,100831.45,26,40,50,58534
2022-11-08 00:13:30,30.66,64.92,100821.62,27,40,49,58534
2022-11-08 00:13:40,30.66,65.54,100827.57,28,43,53,57996
2022-11-08 00:13:50,30.68,65.62,100828.58,28,43,52,57996
2022-11-08 00:14:00,30.69,65.75,100828.81,28,44,53,58534
2022-11-08 00:14:10,30.68,66.12,100828.66,28,44,55,58534
2022-11-08 00:14:20,30.66,66.16,100826.60,27,43,55,57996
2022-11-08 00:14:30,30.58,66.81,100825.44,27,41,52,58534
2022-11-08 00:14:40,30.59,65.60,100830.11,29,42,53,57996
2022-11-08 00:14:50,30.34,65.76,100795.81,28,41,51,57996
2022-11-08 00:15:00,30.54,65.71,100822.61,28,43,52,58534
2022-11-08 00:15:10,30.55,65.52,100822.27,29,42,52,57996
2022-11-08 00:15:20,30.56,66.04,100823.77,28,42,54,58534
2022-11-08 00:15:30,30.45,66.58,100812.72,28,41,56,59072
2022-11-08 00:15:40,30.52,66.90,100825.36,27,42,52,59072
2022-11-08 00:15:50,30.41,65.75,100807.72,29,45,57,58534
2022-11-08 00:16:00,30.42,66.05,100810.58,28,42,55,59072
2022-11-08 00:16:10,30.49,65.98,100819.48,28,44,56,59072
2022-11-08 00:16:20,30.52,66.56,100827.85,29,44,56,59072
2022-11-08 00:16:30,30.55,65.83,100829.63,27,41,49,59072
2022-11-08 00:16:40,30.53,65.33,100824.52,28,43,52,59072
2022-11-08 00:16:50,30.53,66.30,100828.14,28,41,49,59072
2022-11-08 00:17:00,30.52,66.45,100827.32,29,43,55,58534
2022-11-08 00:17:10,30.56,66.76,100832.73,28,44,56,58534
2022-11-08 00:17:20,30.54,66.59,100826.09,28,42,56,59072
2022-11-08 00:17:30,30.59,66.49,100833.88,29,44,57,59072
2022-11-08 00:17:40,30.60,67.14,100832.83,28,42,53,59072
2022-11-08 00:17:50,30.58,67.23,100835.19,28,43,52,57996
2022-11-08 00:18:00,30.59,66.75,100833.16,28,43,55,58534
2022-11-08 00:18:10,30.64,66.52,100834.83,29,44,53,57458
2022-11-08 00:18:20,30.65,66.23,100834.41,27,42,52,57996
2022-11-08 00:18:30,30.63,65.75,100835.25,28,42,52,57996
2022-11-08 00:18:40,30.64,65.94,100839.14,29,43,53,57996
2022-11-08 00:18:50,30.60,66.55,100838.13,28,44,53,57996
2022-11-08 00:19:00,30.61,66.78,100836.26,28,44,53,56920
2022-11-08 00:19:10,30.61,66.70,100837.14,28,42,56,56920
2022-11-08 00:19:20,30.60,65.97,100836.52,29,42,52,56920
2022-11-08 00:19:30,30.59,67.09,100839.89,29,44,57,56920
2022-11-08 00:19:40,30.57,67.14,100836.13,27,42,52,56920
2022-11-08 00:19:50,30.50,66.75,100827.19,27,44,55,57458
2022-11-08 00:20:00,30.55,66.66,100831.91,27,43,54,56920
2022-11-08 00:20:10,30.59,66.19,100832.63,28,41,52,56920
2022-11-08 00:20:20,30.59,66.21,100831.08,29,44,58,56920
2022-11-08 00:20:30,30.61,66.36,100831.06,27,40,53,57458
2022-11-08 00:20:40,30.59,66.65,100833.73,28,44,55,57458
2022-11-08 00:20:50,30.61,66.31,100834.73,27,40,51,57458
2022-11-08 00:21:00,30.58,65.70,100831.23,28,43,54,57458
2022-11-08 00:21:10,30.61,66.74,100836.15,29,44,55,57996
2022-11-08 00:21:20,30.59,65.41,100836.45,29,44,54,57458
2022-11-08 00:21:30,30.54,66.52,100831.19,29,45,56,56920
2022-11-08 00:21:40,30.54,66.93,100830.53,29,45,58,57996
