2022-11-07 00:04:50,29.77,65.93,100921.66,30,45,56,58534
2022-11-07 00:05:00,29.83,65.09,100933.75,30,44,55,57996
2022-11-07 00:05:10,29.77,65.95,100926.86,30,46,60,57996
2022-11-07 00:05:20,29.83,65.92,100935.81,29,45,57,58534
2022-11-07 00:05:30,29.81,65.05,100935.27,31,47,60,57996
2022-11-07 00:05:40,29.82,64.87,100936.97,31,46,57,58534
2022-11-07 00:05:50,29.60,65.29,100906.52,29,46,58,57996
2022-11-07 00:06:00,29.77,65.71,100932.23,29,46,56,57996
2022-11-07 00:06:10,29.76,65.11,100930.39,31,47,62,57996
2022-11-07 00:06:20,29.66,66.39,100914.50,30,45,57,58534
2022-11-07 00:06:30,29.76,65.46,100934.34,31,48,60,58534
2022-11-07 00:06:40,29.72,66.23,100932.55,30,45,55,57996
2022-11-07 00:06:50,29.65,65.00,100919.75,29,45,57,58534
2022-11-07 00:07:00,29.67,66.14,100926.89,30,46,57,59072
2022-11-07 00:07:10,29.72,66.05,100932.98,31,47,57,57996
2022-11-07 00:07:20,29.75,66.32,100938.22,30,45,57,58534
2022-11-07 00:07:30,29.75,65.76,100938.75,30,47,60,57996
2022-11-07 00:07:40,29.74,65.66,100938.06,29,45,57,58534
2022-11-07 00:07:50,29.72,66.33,100938.98,29,45,56,57996
2022-11-07 00:08:00,29.72,66.39,100938.14,30,46,58,58534
2022-11-07 00:08:10,29.73,66.37,100938.40,31,46,57,57996
2022-11-07 00:08:20,29.72,65.70,100938.28,30,47,60,57996
2022-11-07 00:08:30,29.71,65.67,100933.32,33,49,63,57996
2022-11-07 00:08:40,29.67,66.20,100934.18,31,47,62,57458
2022-11-07 00:08:50,29.66,66.39,100938.07,31,47,58,57458
2022-11-07 00:09:00,29.64,66.25,100934.38,31,46,58,57458
2022-11-07 00:09:10,29.61,66.97,100937.27,31,47,62,57458
2022-11-07 00:09:20,29.60,67.04,100936.14,31,47,61,57996
2022-11-07 00:09:30,29.59,65.83,100934.20,30,44,53,56920
2022-11-07 00:09:40,29.61,66.29,100938.15,30,45,55,56920
2022-11-07 00:09:50,29.61,66.87,100933.89,31,46,60,56920
2022-11-07 00:10:00,29.61,65.77,100931.58,32,47,60,56920
2022-11-07 00:10:10,29.62,66.53,100934.05,30,46,58,57458
2022-11-07 00:10:20,29.61,65.68,100928.97,31,46,59,56920
2022-11-07 00:10:30,29.64,65.65,100927.37,31,47,60,56920
2022-11-07 00:10:40,29.57,65.55,100912.31,29,46,60,57458
2022-11-07 00:10:50,29.65,65.55,100922.20,29,44,56,57458
2022-11-07 00:11:00,29.73,66.05,100931.11,30,44,55,57996
2022-11-07 00:11:10,29.67,66.13,100920.77,30,45,60,57996
2022-11-07 00:11:20,29.68,64.78,100925.38,30,45,55,57996
2022-11-07 00:11:30,29.68,66.10,100925.45,30,45,56,57996
2022-11-07 00:11:40,29.71,65.26,100928.92,31,48,58,58534
2022-11-07 00:11:50,29.71,65.69,100931.77,31,48,59,58534
2022-11-07 00:12:00,29.71,65.66,100927.95,31,48,61,57996
2022-11-07 00:12:10,29.70,65.97,100931.78,30,47,62,57996
2022-11-07 00:12:20,29.67,66.04,100927.28,31,48,62,57996
2022-11-07 00:12:30,29.68,66.04,100928.71,31,48,60,57996
2022-11-07 00:12:40,29.66,66.49,100924.36,30,45,53,58534
2022-11-07 00:12:50,29.67,65.19,100927.03,31,47,56,58534
2022-11-07 00:13:00,29.67,65.98,100929.16,32,48,60,57996
2022-11-07 00:13:10,29.64,66.54,100932.02,29,45,57,57996
