2022-12-15 00:35:10,27.23,58.38,101050.57,33,48,62,40242
2022-12-15 00:35:20,27.22,58.59,101049.31,32,48,59,40780
2022-12-15 00:35:30,27.22,58.36,101048.42,33,49,62,40780
2022-12-15 00:35:40,27.21,57.82,101050.56,32,48,63,40780
2022-12-15 00:35:50,27.23,57.98,101049.78,32,48,62,41856
2022-12-15 00:36:00,27.25,58.71,101047.98,33,50,65,42394
2022-12-15 00:36:10,27.25,58.86,101048.77,34,50,62,42394
2022-12-15 00:36:20,27.22,58.06,101048.08,33,49,62,42394
2022-12-15 00:36:30,27.18,57.88,101050.33,33,48,60,42932
2022-12-15 00:36:40,27.19,58.40,101048.55,32,49,63,42932
2022-12-15 00:47:30,27.05,59.34,101035.22,27,41,52,39704
2022-12-15 00:47:40,27.10,58.37,101037.69,30,46,61,40242
2022-12-15 00:47:50,27.12,58.72,101037.38,32,46,60,40780
2022-12-15 00:48:00,27.12,58.98,101034.34,29,45,57,41318
2022-12-15 00:48:10,27.09,58.23,101037.27,31,46,54,41856
2022-12-15 00:48:20,27.09,60.04,101037.95,30,44,53,42394
2022-12-15 00:48:30,27.10,60.17,101035.77,29,44,54,42394
2022-12-15 00:48:40,27.12,59.54,101038.41,30,43,56,42394
2022-12-15 00:48:50,27.12,58.42,101037.04,30,46,59,41856
2022-12-15 00:49:00,27.10,59.31,101034.55,30,43,55,41856
2022-12-15 00:49:10,27.11,58.12,101035.30,30,43,54,41856
2022-12-15 00:49:20,27.12,59.79,101034.20,31,45,55,41856
2022-12-15 00:49:30,27.12,58.93,101036.77,32,46,56,41856
1970-01-01 07:00:01,42932
1991-04-07 23:03:00,27.13,58.45,101037.89,32,44,55,42394
2022-12-15 00:49:50,27.13,58.14,101036.88,30,42,51,42932
2022-12-15 00:50:00,27.12,58.44,101036.16,30,44,56,42932
2022-12-15 00:50:10,27.12,59.50,101035.54,31,47,62,42932
2022-12-15 00:50:20,27.13,59.44,101037.66,30,45,57,42932
2022-12-15 00:50:30,27.13,59.20,101036.80,31,47,57,42932
2022-12-15 00:50:40,27.15,58.45,101036.02,31,46,56,43470
2022-12-15 00:50:50,27.13,58.79,101035.67,30,45,57,42932
2022-12-15 00:51:00,27.14,58.80,101038.30,31,46,58,42932
2022-12-15 00:51:10,27.15,59.14,101037.05,30,44,57,42932
2022-12-15 00:51:20,27.15,58.44,101037.66,31,46,56,42932
2022-12-15 00:51:30,27.17,59.27,101036.36,29,44,55,42932
2022-12-15 00:51:40,27.17,58.14,101034.97,30,45,57,43470
2022-12-15 00:51:50,27.19,59.73,101037.56,31,46,56,43470
2022-12-15 00:52:20,27.01,58.73,101028.04,28,39,46,41856
2022-12-15 00:52:30,27.11,58.98,101034.95,30,43,53,42394
2022-12-15 00:52:40,27.12,58.57,101035.30,30,44,56,42394
2022-12-15 00:52:50,27.12,59.28,101037.17,30,44,61,42932
2022-12-15 00:53:00,27.12,57.86,101036.73,31,46,57,42932
2022-12-15 00:53:10,27.12,58.08,101037.04,32,47,60,42932
2022-12-15 00:53:20,27.11,58.96,101034.58,31,48,59,42932
2022-12-15 00:53:30,27.11,58.62,101036.28,30,44,54,42932
2022-12-15 00:53:40,27.08,58.56,101034.64,30,45,55,42394
2022-12-15 00:53:50,27.09,58.01,101034.20,31,46,55,42932
2022-12-15 00:54:00,27.08,58.78,101034.58,31,44,55,42932
2022-12-15 00:54:10,27.07,59.73,101032.42,31,43,53,42932
2022-12-15 00:54:20,27.05,58.90,101030.78,31,45,54,42932
2022-12-15 00:54:30,27.07,58.35,101032.42,31,47,58,42932
2022-12-15 00:54:40,27.08,60.13,101033.72,31,47,58,44008
2022-12-15 00:54:50,27.08,58.57,101032.80,31,46,60,44008
2022-12-15 00:55:00,27.04,58.94,101031.02,31,44,57,42932
2022-12-15 00:55:10,27.02,59.85,101030.33,30,42,52,43470
2022-12-15 00:55:20,27.02,59.43,101030.02,31,44,56,43470
2022-12-15 00:55:30,27.00,59.70,101033.84,31,46,57,44008
2022-12-15 00:55:40,26.98,59.25,101031.08,31,46,57,42932
2022-12-15 00:55:50,26.98,59.13,101029.02,32,47,61,42932
2022-12-15 00:56:00,26.96,58.49,101028.54,32,46,58,43470
2022-12-15 00:56:10,26.94,60.12,101029.86,31,45,59,43470
2022-12-15 00:56:20,26.93,60.26,101027.44,30,42,52,42932
2022-12-15 00:56:30,26.94,58.94,101028.88,29,45,55,42932
2022-12-15 00:56:40,26.95,59.38,101025.09,30,44,55,43470
2022-12-15 00:56:50,26.92,59.16,101025.50,31,45,57,43470
2022-12-15 00:57:00,26.93,60.48,101029.22,31,45,58,43470
2022-12-15 00:57:10,26.94,59.03,101022.91,30,45,57,43470
2022-12-15 00:57:20,26.95,60.44,101024.34,31,45,58,42932
2022-12-15 00:57:30,26.94,58.49,101022.23,29,45,58,42932
2022-12-15 00:57:40,26.94,59.67,101021.67,30,44,58,42932
2022-12-15 00:57:50,26.93,58.66,101022.63,30,44,59,43470
2022-12-15 00:58:00,26.95,58.99,101021.17,29,43,55,43470
2022-12-15 00:58:10,26.96,58.57,101021.65,30,46,57,43470
2022-12-15 00:58:20,26.95,59.64,101021.92,31,45,57,43470
